trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
375,False,"{'a': 0.5, 'e': 0.25323522992893716}",20,13,-7.9907902822376755,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
376,False,"{'a': 0.5, 'e': 0.25196905377929246}",25,17,-14.678218601778687,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
377,False,"{'a': 0.5, 'e': 0.25070920851039596}",35,19,-26.8743728953811,"{0: 12, 1: 1, 2: 1, 3: 2, 4: 0}",1
378,False,"{'a': 0.5, 'e': 0.249455662467844}",20,0,-4.7112751582355585,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
379,False,"{'a': 0.5, 'e': 0.24820838415550478}",20,0,-32.48518965524961,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
380,False,"{'a': 0.5, 'e': 0.24696734223472724}",25,8,13.877477959878663,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
381,False,"{'a': 0.5, 'e': 0.2457325055235536}",25,14,14.879805948129736,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.5, 'e': 0.24450384299593586}",25,0,27.579245353875457,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
383,False,"{'a': 0.5, 'e': 0.24328132378095618}",20,8,-3.7798414112437273,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
384,False,"{'a': 0.5, 'e': 0.2420649171620514}",25,12,-51.26182356179561,"{0: 9, 1: 2, 2: 0, 3: 1, 4: 1}",1
385,False,"{'a': 0.5, 'e': 0.24085459257624112}",30,22,-24.434933122267285,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
386,False,"{'a': 0.5, 'e': 0.23965031961335992}",25,20,9.988106023327312,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.5, 'e': 0.23845206801529312}",30,16,-72.00924463459053,"{0: 10, 1: 0, 2: 1, 3: 2, 4: 1}",1
388,False,"{'a': 0.5, 'e': 0.23725980767521665}",20,16,6.407439046247885,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.5, 'e': 0.23607350863684057}",25,5,2.7151027261263923,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
390,False,"{'a': 0.5, 'e': 0.23489314109365636}",25,0,-82.06292826002837,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
391,False,"{'a': 0.5, 'e': 0.23371867538818808}",20,14,3.898945307551295,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.5, 'e': 0.23255008201124713}",20,0,-26.651745339704824,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
393,False,"{'a': 0.5, 'e': 0.2313873316011909}",25,14,-18.753061934594626,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
394,False,"{'a': 0.5, 'e': 0.23023039494318495}",20,4,18.45728928168694,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.5, 'e': 0.22907924296846902}",25,14,0.2583555134723088,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
396,False,"{'a': 0.5, 'e': 0.22793384675362668}",20,11,5.094657602676812,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
397,False,"{'a': 0.5, 'e': 0.22679417751985856}",35,0,-42.6164874854227,"{0: 30, 1: 0, 2: 3, 3: 1, 4: 1}",0
398,False,"{'a': 0.5, 'e': 0.22566020663225925}",25,4,-0.5697596954368627,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
399,False,"{'a': 0.5, 'e': 0.22453190559909794}",20,9,-0.21812936283808293,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
400,False,"{'a': 0.5, 'e': 0.22340924607110246}",30,15,19.535190297606597,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.5, 'e': 0.22229219984074694}",20,5,-7.334842565591335,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
402,False,"{'a': 0.5, 'e': 0.2211807388415432}",20,14,-3.4466884107558817,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.5, 'e': 0.2200748351473355}",30,24,10.448047779130967,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.5, 'e': 0.2189744609715988}",25,13,23.07100097451812,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.5, 'e': 0.21787958866674081}",25,13,23.79887726370488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.5, 'e': 0.2167901907234071}",25,12,21.277489257504744,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.5, 'e': 0.2157062397697901}",30,19,15.330854140095338,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.5, 'e': 0.21462770857094113}",20,11,17.104495494858472,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.5, 'e': 0.21355457002808642}",25,9,-24.42389937167083,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
410,False,"{'a': 0.5, 'e': 0.212486797177946}",25,4,10.3756186558341,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
411,False,"{'a': 0.5, 'e': 0.21142436319205626}",20,9,18.855049511668266,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.5, 'e': 0.21036724137609597}",20,11,17.033230138373018,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.5, 'e': 0.20931540516921548}",35,0,36.97199127533888,"{0: 33, 1: 1, 2: 1, 3: 0, 4: 0}",0
414,False,"{'a': 0.5, 'e': 0.20826882814336942}",25,1,23.512228135385055,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.5, 'e': 0.20722748400265256}",30,13,-19.452904921071227,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
416,False,"{'a': 0.5, 'e': 0.2061913465826393}",20,10,7.951478032964825,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
417,False,"{'a': 0.5, 'e': 0.20516038984972612}",20,6,-3.0186354477847432,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
418,False,"{'a': 0.5, 'e': 0.20413458790047748}",20,4,28.1131569823569,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.5, 'e': 0.20311391496097508}",20,0,30.460945609348684,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
420,False,"{'a': 0.5, 'e': 0.20209834538617022}",20,8,10.661900493881495,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
421,False,"{'a': 0.5, 'e': 0.20108785365923937}",20,12,11.657697781434543,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.5, 'e': 0.20008241439094315}",30,16,25.942518245639622,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.5, 'e': 0.19908200231898845}",25,0,-42.01607457012584,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
424,False,"{'a': 0.5, 'e': 0.1980865923073935}",30,7,39.79570694526494,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.5, 'e': 0.19709615934585653}",20,10,-25.947558792976853,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
426,False,"{'a': 0.5, 'e': 0.19611067854912725}",35,17,22.290511567207844,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
427,False,"{'a': 0.5, 'e': 0.19513012515638162}",20,15,8.60791826390092,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.5, 'e': 0.1941544745305997}",20,8,-0.9976801753038178,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
429,False,"{'a': 0.5, 'e': 0.1931837021579467}",20,8,9.287239605010718,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
430,False,"{'a': 0.5, 'e': 0.19221778364715697}",25,13,10.873102659969302,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
431,False,"{'a': 0.5, 'e': 0.19125669472892118}",25,0,10.70855027777957,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
432,False,"{'a': 0.5, 'e': 0.19030041125527658}",25,0,-12.729975535740163,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
433,False,"{'a': 0.5, 'e': 0.1893489091990002}",25,14,20.211873276174074,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.5, 'e': 0.1884021646530052}",25,20,9.981888894938354,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.5, 'e': 0.18746015382974016}",25,13,-3.02303299566237,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
436,False,"{'a': 0.5, 'e': 0.18652285306059146}",20,12,3.066018010496987,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
437,False,"{'a': 0.5, 'e': 0.18559023879528852}",25,0,18.45289363783393,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
438,False,"{'a': 0.5, 'e': 0.18466228760131206}",35,13,37.671808726833895,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.5, 'e': 0.1837389761633055}",20,12,-27.80128797816915,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
440,False,"{'a': 0.5, 'e': 0.18282028128248898}",30,13,9.046971558976837,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
441,False,"{'a': 0.5, 'e': 0.18190617987607652}",20,0,19.004984350386202,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
442,False,"{'a': 0.5, 'e': 0.18099664897669615}",20,5,-19.089013316276752,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
443,False,"{'a': 0.5, 'e': 0.18009166573181265}",30,16,18.29251351860213,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.5, 'e': 0.1791912074031536}",25,9,14.812185643951196,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
445,False,"{'a': 0.5, 'e': 0.17829525136613783}",25,9,-2.0426430119034347,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
446,False,"{'a': 0.5, 'e': 0.17740377510930713}",20,0,11.952297722525135,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
447,False,"{'a': 0.5, 'e': 0.1765167562337606}",25,10,6.5255269087553085,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
448,False,"{'a': 0.5, 'e': 0.1756341724525918}",25,0,15.623209924224167,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
449,False,"{'a': 0.5, 'e': 0.17475600159032884}",25,7,-25.680968718830574,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 0}",1
450,False,"{'a': 0.5, 'e': 0.1738822215823772}",25,3,11.748882754571916,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
451,False,"{'a': 0.5, 'e': 0.17301281047446532}",30,0,28.992454158592494,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
452,False,"{'a': 0.5, 'e': 0.172147746422093}",25,18,12.581567287006717,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.5, 'e': 0.1712870076899825}",30,15,-15.204688101249834,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
454,False,"{'a': 0.5, 'e': 0.1704305726515326}",20,12,2.8943502104529797,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
455,False,"{'a': 0.5, 'e': 0.16957841978827493}",35,23,16.93530633022281,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.5, 'e': 0.16873052768933355}",20,13,9.733084874372107,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.5, 'e': 0.1678868750508869}",20,11,13.718131207351458,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.5, 'e': 0.16704744067563246}",20,2,0.5038490260383901,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
459,False,"{'a': 0.5, 'e': 0.1662122034722543}",30,13,19.326920463982834,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
460,False,"{'a': 0.5, 'e': 0.16538114245489302}",30,10,13.609307952701418,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
461,False,"{'a': 0.5, 'e': 0.16455423674261857}",30,0,-37.01756644945038,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 2}",0
462,False,"{'a': 0.5, 'e': 0.16373146555890547}",25,16,4.890990574437135,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
463,False,"{'a': 0.5, 'e': 0.16291280823111093}",25,16,-8.156519969720474,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
464,False,"{'a': 0.5, 'e': 0.1620982441899554}",20,15,9.291981577763005,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.5, 'e': 0.1612877529690056}",25,5,6.698643411627272,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
466,False,"{'a': 0.5, 'e': 0.16048131420416056}",25,0,-7.662894992118961,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
467,False,"{'a': 0.5, 'e': 0.15967890763313977}",30,19,22.11985347975743,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.5, 'e': 0.15888051309497409}",25,12,-26.918007487016034,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
469,False,"{'a': 0.5, 'e': 0.1580861105294992}",20,16,6.248914090421071,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.5, 'e': 0.1572956799768517}",25,19,-30.236728136667836,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
471,False,"{'a': 0.5, 'e': 0.15650920157696743}",30,16,16.43101661299397,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.5, 'e': 0.1557266555690826}",20,8,8.508109057953384,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
473,False,"{'a': 0.5, 'e': 0.1549480222912372}",20,13,4.887892489210603,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.5, 'e': 0.15417328217978102}",20,9,20.39117733780823,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.5, 'e': 0.1534024157688821}",20,7,7.559585985024148,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
476,False,"{'a': 0.5, 'e': 0.1526354036900377}",20,2,-12.591408934199057,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
477,False,"{'a': 0.5, 'e': 0.1518722266715875}",25,15,18.168541461007514,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.5, 'e': 0.15111286553822956}",20,9,-3.6168746179594438,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
479,False,"{'a': 0.5, 'e': 0.15035730121053842}",25,0,28.214557539692876,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
480,False,"{'a': 0.5, 'e': 0.14960551470448571}",20,0,8.888529425317452,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
481,False,"{'a': 0.5, 'e': 0.14885748713096328}",30,14,27.71691858786867,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.5, 'e': 0.14811319969530848}",20,10,17.92912742872734,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.5, 'e': 0.14737263369683193}",20,3,16.845927607430685,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
484,False,"{'a': 0.5, 'e': 0.14663577052834778}",25,1,15.662685524319588,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
485,False,"{'a': 0.5, 'e': 0.14590259167570604}",20,15,11.690002883386981,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.5, 'e': 0.14517307871732751}",20,0,-32.41193334626723,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
487,False,"{'a': 0.5, 'e': 0.14444721332374086}",20,10,5.749475181114161,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.5, 'e': 0.14372497725712216}",25,8,4.25627750875319,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
489,False,"{'a': 0.5, 'e': 0.14300635237083656}",30,16,-24.6717319804886,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
490,False,"{'a': 0.5, 'e': 0.14229132060898236}",25,3,-2.4526533533383037,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
491,False,"{'a': 0.5, 'e': 0.14157986400593744}",25,16,11.03089505023892,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.5, 'e': 0.14087196468590776}",25,14,-34.90937977419534,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
493,False,"{'a': 0.5, 'e': 0.14016760486247823}",25,20,11.08257829141553,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.5, 'e': 0.13946676683816583}",25,14,22.56343915056021,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.5, 'e': 0.138769433003975}",25,17,7.541252780926862,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.5, 'e': 0.13807558583895513}",25,10,25.718919392811195,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.5, 'e': 0.13738520790976036}",20,14,0.6140532320603604,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
498,False,"{'a': 0.5, 'e': 0.13669828187021155}",25,13,23.755814110940275,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.5, 'e': 0.13601479046086049}",30,1,24.88653419901296,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 0}",1
500,False,"{'a': 0.5, 'e': 0.1353347165085562}",20,15,9.101444056690212,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.5, 'e': 0.1346580429260134}",20,3,4.730759163258663,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
502,False,"{'a': 0.5, 'e': 0.13398475271138333}",30,1,45.999750699539376,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.5, 'e': 0.13331482894782642}",30,18,21.501490876111006,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.5, 'e': 0.13264825480308728}",25,0,37.24319514321492,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
505,False,"{'a': 0.5, 'e': 0.13198501352907185}",25,13,8.62863437879142,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
506,False,"{'a': 0.5, 'e': 0.1313250884614265}",20,5,-16.38891769970817,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
507,False,"{'a': 0.5, 'e': 0.13066846301911936}",20,4,19.211446601289452,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.5, 'e': 0.13001512070402377}",25,16,14.074579905676465,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.5, 'e': 0.12936504510050365}",25,17,1.524641614837017,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
510,False,"{'a': 0.5, 'e': 0.12871821987500112}",20,15,8.39433902371747,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.5, 'e': 0.12807462877562611}",20,10,14.213496255641676,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.5, 'e': 0.12743425563174798}",20,16,8.722238658423215,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.5, 'e': 0.12679708435358925}",25,3,-6.403676407643048,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
514,False,"{'a': 0.5, 'e': 0.1261630989318213}",30,23,11.55522687352293,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.5, 'e': 0.1255322834371622}",20,0,30.178948154640906,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
516,False,"{'a': 0.5, 'e': 0.12490462201997637}",20,13,10.476281332001056,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.5, 'e': 0.1242800989098765}",20,7,-2.235846482771719,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
518,False,"{'a': 0.5, 'e': 0.12365869841532712}",20,11,0.941822797925203,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
519,False,"{'a': 0.5, 'e': 0.12304040492325048}",30,20,17.006620217531243,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.5, 'e': 0.12242520289863422}",25,14,11.176032412776816,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
521,False,"{'a': 0.5, 'e': 0.12181307688414106}",20,3,-3.8741932681569295,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
522,False,"{'a': 0.5, 'e': 0.12120401149972035}",20,16,8.260425629758135,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.5, 'e': 0.12059799144222175}",30,12,22.174610720775927,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.5, 'e': 0.11999500148501063}",35,15,-13.320055029817691,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
525,False,"{'a': 0.5, 'e': 0.11939502647758558}",30,7,33.23947155076886,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.5, 'e': 0.11879805134519765}",30,0,6.578522175744659,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
527,False,"{'a': 0.5, 'e': 0.11820406108847166}",25,16,5.643474821671235,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
528,False,"{'a': 0.5, 'e': 0.11761304078302931}",20,14,11.204411628487911,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.5, 'e': 0.11702497557911416}",25,16,18.686023965517744,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.5, 'e': 0.11643985070121858}",25,5,34.65579873352793,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.5, 'e': 0.1158576514477125}",25,17,2.6435002889835104,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
532,False,"{'a': 0.5, 'e': 0.11527836319047394}",20,13,15.165512197981663,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.5, 'e': 0.11470197137452157}",25,1,33.81504048115102,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.5, 'e': 0.11412846151764895}",25,7,23.398609779532396,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.5, 'e': 0.11355781921006071}",30,23,10.733291363113457,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.5, 'e': 0.1129900301140104}",20,3,1.9926607519051354,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
537,False,"{'a': 0.5, 'e': 0.11242507996344035}",25,15,9.600144852281234,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
538,False,"{'a': 0.5, 'e': 0.11186295456362315}",30,17,-17.106023967339702,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
539,False,"{'a': 0.5, 'e': 0.11130363979080503}",20,9,22.62825672906044,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.5, 'e': 0.110747121591851}",25,18,13.58640751497072,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.5, 'e': 0.11019338598389175}",20,8,-2.8101168760234714,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
542,False,"{'a': 0.5, 'e': 0.10964241905397229}",20,10,16.090009481224072,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.5, 'e': 0.10909420695870244}",20,8,24.705997144170283,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.5, 'e': 0.10854873592390892}",30,13,26.747249013782618,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.5, 'e': 0.10800599224428938}",20,12,9.77152204326435,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.5, 'e': 0.10746596228306793}",30,15,10.452240569059953,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
547,False,"{'a': 0.5, 'e': 0.10692863247165259}",20,14,10.035358092303133,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.5, 'e': 0.10639398930929432}",25,15,5.053575750609582,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
549,False,"{'a': 0.5, 'e': 0.10586201936274785}",25,9,30.323806904659275,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.5, 'e': 0.1053327092659341}",25,8,15.67162102994704,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
551,False,"{'a': 0.5, 'e': 0.10480604571960443}",20,11,4.721736455055531,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
552,False,"{'a': 0.5, 'e': 0.10428201549100642}",30,17,23.85937589090994,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.5, 'e': 0.10376060541355138}",20,9,19.88535468369981,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.5, 'e': 0.10324180238648363}",30,13,-0.7070249670421636,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
555,False,"{'a': 0.5, 'e': 0.10272559337455121}",20,16,8.821563181810673,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.5, 'e': 0.10221196540767845}",30,18,15.391840893178491,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.5, 'e': 0.10170090558064006}",25,3,32.58536270492089,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.5, 'e': 0.10119240105273686}",25,17,1.6636118607477144,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
559,False,"{'a': 0.5, 'e': 0.10068643904747317}",25,17,14.463092980850183,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
